id,postcode,locality,state,long,lat
5945,3379,BERRAMBOOL,VIC,142.521439,-37.534037
5946,3379,BORNES HILL,VIC,142.521439,-37.534037
5947,3379,CHATSWORTH,VIC,142.521439,-37.534037
5948,3379,MAFEKING,VIC,142.521439,-37.534037
5949,3379,STAVELY,VIC,142.521439,-37.534037
5950,3379,WATGANIA,VIC,142.521439,-37.534037
5951,3379,WICKLIFFE,VIC,142.521439,-37.534037
5952,3379,WILLAURA,VIC,142.521439,-37.534037
5953,3379,WILLAURA NORTH,VIC,142.521439,-37.534037
5954,3380,BELLELLEN,VIC,142.771159,-37.0666
5955,3380,BRIDGE INN,VIC,142.771159,-37.0666
5956,3380,MOKEPILLY,VIC,142.771159,-37.0666
5957,3380,STAWELL,VIC,142.771159,-37.0666
5958,3380,STAWELL WEST,VIC,142.771159,-37.0666
5959,3380,WINJALLOK,VIC,142.771159,-37.0666
5960,3381,BARKLY,VIC,142.7154,-36.988914
20819,3381,BELLELLEN,VIC,142.6925099,-37.13783665
5961,3381,BELLFIELD,VIC,142.7154,-36.988914
20820,3381,BLACK RANGE,VIC,142.7641486,-37.1348818
5962,3381,BOLANGUM,VIC,142.7154,-36.988914
5963,3381,CALLAWADDA,VIC,142.7154,-36.988914
5964,3381,CAMPBELLS BRIDGE,VIC,142.7154,-36.988914
5965,3381,CONCONGELLA,VIC,142.7154,-36.988914
5966,3381,DEEP LEAD,VIC,142.7154,-36.988914
5967,3381,FYANS CREEK,VIC,142.7154,-36.988914
5968,3381,GERMANIA,VIC,142.7154,-36.988914
5969,3381,GREENS CREEK,VIC,142.7154,-36.988914
5970,3381,HALLS GAP,VIC,142.7154,-36.988914
5971,3381,ILLAWARRA,VIC,142.7154,-36.988914
5972,3381,JOEL JOEL,VIC,142.7154,-36.988914
5973,3381,JOEL SOUTH,VIC,142.7154,-36.988914
5974,3381,KANYA,VIC,142.7154,-36.988914
5975,3381,LAKE FYANS,VIC,142.7154,-36.988914
5976,3381,LAKE LONSDALE,VIC,142.7154,-36.988914
5977,3381,LUBECK,VIC,142.7154,-36.988914
20821,3381,MOKEPILLY,VIC,142.6448077,-37.09290738
5978,3381,MORRL MORRL,VIC,142.7154,-36.988914
20822,3381,MOUNT DRYDEN,VIC,142.5318605,-37.04638597
5979,3381,PARADISE,VIC,142.7154,-36.988914
5980,3381,POMONAL,VIC,142.7154,-36.988914
5981,3381,ROSTRON,VIC,142.7154,-36.988914
5982,3381,WAL WAL,VIC,142.7154,-36.988914
5983,3381,WALLALOO,VIC,142.7154,-36.988914
5984,3381,WALLALOO EAST,VIC,142.7154,-36.988914
20823,3384,BARKLY,VIC,143.2173081,-36.93829078
20824,3384,CONCONGELLA,VIC,142.8740132,-37.04625762
5985,3384,FRENCHMANS,VIC,143.126344,-37.000261
20825,3384,JOEL JOEL,VIC,142.9867746,-37.01984772
20826,3384,JOEL SOUTH,VIC,142.9994761,-37.06314423
5986,3384,LANDSBOROUGH,VIC,143.126344,-37.000261
5987,3384,LANDSBOROUGH WEST,VIC,143.126344,-37.000261
5988,3384,NAVARRE,VIC,143.126344,-37.000261
5989,3384,SHAYS FLAT,VIC,143.126344,-37.000261
20827,3384,TULKARA,VIC,143.0484349,-36.94387585
5990,3384,WATTLE CREEK,VIC,143.126344,-37.000261
5991,3385,DADSWELLS BRIDGE,VIC,142.647565,-36.904185
20828,3385,DEEP LEAD,VIC,142.7110642,-36.99999967
5992,3385,GLENORCHY,VIC,142.647565,-36.904185
5993,3385,LEDCOURT,VIC,142.647565,-36.904185
20829,3385,LUBECK,VIC,142.5335742,-36.73975806
5994,3385,RIACHELLA,VIC,142.647565,-36.904185
20830,3385,ROSES GAP,VIC,142.4561838,-36.97419597
20831,3385,WAL WAL,VIC,142.616484,-36.81909176
20832,3387,BOLANGUM,VIC,142.9814278,-36.71744157
20833,3387,CALLAWADDA,VIC,142.7940368,-36.82285865
20834,3387,CAMPBELLS BRIDGE,VIC,142.7959945,-36.92542526
20835,3387,GERMANIA,VIC,142.7584938,-36.97659863
20836,3387,GREENS CREEK,VIC,142.9444988,-36.93245666
20837,3387,KANYA,VIC,142.9860744,-36.77318828
5995,3387,MARNOO,VIC,142.876262,-36.666391
20838,3387,MARNOO WEST,VIC,142.7794333,-36.71153166
20839,3387,MORRL MORRL,VIC,142.8949426,-36.86638119
20840,3387,WALLALOO,VIC,142.9016653,-36.74801665
20841,3387,WALLALOO EAST,VIC,142.9089779,-36.80559338
5996,3388,BANYENA,VIC,142.693946,-36.597861
5997,3388,RUPANYUP,VIC,142.693946,-36.597861
5998,3390,KEWELL,VIC,142.487468,-36.583744
5999,3390,MURTOA,VIC,142.487468,-36.583744
6000,3391,BRIM,VIC,142.446015,-36.092132
20842,3392,BOOLITE,VIC,142.6792298,-36.34199038
6001,3392,MINYIP,VIC,142.677858,-36.430131
6002,3392,SHEEP HILLS,VIC,142.677858,-36.430131
6003,3393,AILSA,VIC,142.387341,-36.257725
6004,3393,ANGIP,VIC,142.387341,-36.257725
6005,3393,AUBREY,VIC,142.387341,-36.257725
6006,3393,BANGERANG,VIC,142.387341,-36.257725
6007,3393,CANNUM,VIC,142.387341,-36.257725
6008,3393,CRYMELON,VIC,142.387341,-36.257725
6009,3393,KELLALAC,VIC,142.387341,-36.257725
5723,3393,LAH,VIC,142.387341,-36.257725
5724,3393,WARRACKNABEAL,VIC,142.387341,-36.257725
5725,3393,WILKUR,VIC,142.387341,-36.257725
5726,3393,WILLENABRINA,VIC,142.387341,-36.257725
5727,3395,BEULAH,VIC,142.441984,-35.918885
5728,3395,KENMARE,VIC,142.441984,-35.918885
20843,3395,REEDY DAM,VIC,142.6453073,-35.9579551
20844,3395,ROSEBERY,VIC,142.4214713,-35.83347402
5729,3396,HOPETOUN,VIC,142.329159,-35.7157
5730,3396,HOPEVALE,VIC,142.329159,-35.7157
5731,3396,YARTO,VIC,142.329159,-35.7157
5732,3399,JUNG,VIC,142.357023,-36.608521
5733,3399,LONGERENONG,VIC,142.357023,-36.608521
5734,3400,BRIMPAEN,VIC,142.203729,-36.725245
5735,3400,HORSHAM,VIC,142.203729,-36.725245
5736,3400,HORSHAM WEST,VIC,142.203729,-36.725245
5737,3400,ST HELENS PLAINS,VIC,142.203729,-36.725245
5738,3400,WARTOOK,VIC,142.203729,-36.725245
5739,3400,WONWONDAH EAST,VIC,142.203729,-36.725245
5740,3400,WONWONDAH SOUTH,VIC,142.203729,-36.725245
5741,3401,BLACKHEATH,VIC,141.940832,-36.881534
20845,3401,BRIMPAEN,VIC,142.2041883,-37.03953686
5742,3401,BUNGALALLY,VIC,141.940832,-36.881534
5743,3401,CHERRYPOOL,VIC,141.940832,-36.881534
5744,3401,CLEAR LAKE,VIC,141.940832,-36.881534
5745,3401,CONNANGORACH,VIC,141.940832,-36.881534
5746,3401,DAHLEN,VIC,141.940832,-36.881534
5747,3401,DOOEN,VIC,141.940832,-36.881534
5748,3401,DOUGLAS,VIC,141.940832,-36.881534
5749,3401,DRUNG,VIC,141.940832,-36.881534
5750,3401,GREEN LAKE,VIC,141.940832,-36.881534
5751,3401,GYMBOWEN,VIC,141.940832,-36.881534
5752,3401,HAVEN,VIC,141.940832,-36.881534
5753,3401,HORSHAM,VIC,141.940832,-36.881534
5754,3401,JALLUMBA,VIC,141.940832,-36.881534
5755,3401,JILPANGER,VIC,141.940832,-36.881534
20846,3401,JUNG,VIC,142.3388059,-36.57669756
5756,3401,KALKEE,VIC,141.940832,-36.881534
5757,3401,KANAGULK,VIC,141.940832,-36.881534
5758,3401,KARNAK,VIC,141.940832,-36.881534
5759,3401,LAHARUM,VIC,141.940832,-36.881534
20847,3401,LONGERENONG,VIC,142.3445593,-36.68413291
5760,3401,LOWER NORTON,VIC,141.940832,-36.881534
5761,3401,MCKENZIE CREEK,VIC,141.940832,-36.881534
5762,3401,MIGA LAKE,VIC,141.940832,-36.881534
5763,3401,MITRE,VIC,141.940832,-36.881534
5764,3401,MOCKINYA,VIC,141.940832,-36.881534
5765,3401,MURRA WARRA,VIC,141.940832,-36.881534
5766,3401,NORADJUHA,VIC,141.940832,-36.881534
5767,3401,NURCOUNG,VIC,141.940832,-36.881534
5768,3401,NURRABIEL,VIC,141.940832,-36.881534
5769,3401,PIMPINIO,VIC,141.940832,-36.881534
5770,3401,QUANTONG,VIC,141.940832,-36.881534
5771,3401,REMLAW,VIC,141.940832,-36.881534
5772,3401,RIVERSIDE,VIC,141.940832,-36.881534
5773,3401,ROCKLANDS,VIC,141.940832,-36.881534
20848,3401,ST HELENS PLAINS,VIC,142.4320005,-36.78558459
5774,3401,TELANGATUK EAST,VIC,141.940832,-36.881534
5775,3401,TOOAN,VIC,141.940832,-36.881534
5776,3401,TOOLONDO,VIC,141.940832,-36.881534
5777,3401,VECTIS,VIC,141.940832,-36.881534
20849,3401,WAIL,VIC,142.0867071,-36.52995528
5778,3401,WALLUP,VIC,141.940832,-36.881534
20850,3401,WARTOOK,VIC,142.3452363,-37.0307138
5779,3401,WOMBELANO,VIC,141.940832,-36.881534
5780,3401,WONWONDAH,VIC,141.940832,-36.881534
5781,3401,ZUMSTEINS,VIC,141.940832,-36.881534
5782,3402,HORSHAM,VIC,142.666302,-37.164183
5783,3407,BALMORAL,VIC,141.948371,-37.298061
5784,3407,ENGLEFIELD,VIC,141.948371,-37.298061
5785,3407,GATUM,VIC,141.948371,-37.298061
5786,3407,PIGEON PONDS,VIC,141.948371,-37.298061
5787,3407,VASEY,VIC,141.948371,-37.298061
20851,3409,ARAPILES,VIC,141.8632367,-36.72484337
20852,3409,CLEAR LAKE,VIC,141.8934852,-36.93658009
20853,3409,DOUGLAS,VIC,141.7107285,-37.03897482
20854,3409,DUCHEMBEGARRA,VIC,141.9140027,-36.60694604
5788,3409,GRASS FLAT,VIC,141.89695,-36.667303
20855,3409,JILPANGER,VIC,141.7461966,-36.91000699
20856,3409,MIGA LAKE,VIC,141.6408336,-36.85914305
20857,3409,MITRE,VIC,141.7727332,-36.71831242
5789,3409,NATIMUK,VIC,141.89695,-36.667303
20858,3409,NORADJUHA,VIC,141.9194993,-36.84799315
20859,3409,TOOAN,VIC,141.7810211,-36.80951649
20860,3409,WOMBELANO,VIC,141.570286,-37.02197072
5790,3412,GOROKE,VIC,141.366071,-36.658804
5791,3413,MINIMAY,VIC,141.201068,-36.699331
5792,3413,NEUARPURR,VIC,141.201068,-36.699331
5793,3413,OZENKADNOOK,VIC,141.201068,-36.699331
5794,3413,PERONNE,VIC,141.201068,-36.699331
5795,3414,ANTWERP,VIC,142.093883,-36.388628
5796,3414,DIMBOOLA,VIC,142.093883,-36.388628
5797,3414,TARRANYURK,VIC,142.093883,-36.388628
5798,3414,WAIL,VIC,142.093883,-36.388628
5799,3415,MIRAM,VIC,141.339702,-36.352459
5800,3415,YARRUNGA,VIC,141.339702,-36.352459
5801,3418,BROUGHTON,VIC,141.538074,-36.074144
5802,3418,GERANG GERUNG,VIC,141.538074,-36.074144
5803,3418,GLENLEE,VIC,141.538074,-36.074144
5804,3418,KIATA,VIC,141.538074,-36.074144
5805,3418,LAWLOIT,VIC,141.538074,-36.074144
5806,3418,LITTLE DESERT,VIC,141.538074,-36.074144
5807,3418,LORQUON,VIC,141.538074,-36.074144
5808,3418,NETHERBY,VIC,141.538074,-36.074144
5809,3418,NHILL,VIC,141.538074,-36.074144
5810,3418,YANAC,VIC,141.538074,-36.074144
5811,3419,KANIVA,VIC,141.101929,-36.226015
5812,3420,LILLIMUR,VIC,141.017332,-36.41273
5813,3420,SERVICETON,VIC,141.017332,-36.41273
5814,3420,TELOPEA DOWNS,VIC,141.017332,-36.41273
5815,3423,JEPARIT,VIC,141.940764,-36.13191
5816,3423,LAKE HINDMARSH,VIC,141.940764,-36.13191
5817,3424,ALBACUTYA,VIC,141.930872,-35.727789
5818,3424,RAINBOW,VIC,141.930872,-35.727789
5819,3424,YAAPEET,VIC,141.930872,-35.727789
5820,3427,DIGGERS REST,VIC,144.707974,-37.643461
5821,3427,PLUMPTON,VIC,144.707974,-37.643461
5822,3428,BULLA,VIC,144.811494,-37.591069
5823,3429,SUNBURY,VIC,144.728973,-37.56762
5824,3429,WILDWOOD,VIC,144.728973,-37.56762
5825,3430,CLARKEFIELD,VIC,144.806632,-37.494056
5826,3431,RIDDELLS CREEK,VIC,144.69202,-37.474551
5827,3432,BOLINDA,VIC,144.792581,-37.448455
5828,3433,MONEGEETTA,VIC,144.752095,-37.413302
5829,3434,CHEROKEE,VIC,144.750796,-37.35388
5830,3434,KERRIE,VIC,144.750796,-37.35388
5831,3434,ROMSEY,VIC,144.750796,-37.35388
5832,3434,SPRINGFIELD,VIC,144.750796,-37.35388
5833,3435,BENLOCH,VIC,144.743358,-37.179453
5834,3435,GOLDIE,VIC,144.743358,-37.179453
5835,3435,LANCEFIELD,VIC,144.743358,-37.179453
5836,3435,NULLA VALE,VIC,144.743358,-37.179453
5837,3437,BULLENGAROOK,VIC,144.513018,-37.501619
5838,3437,GISBORNE,VIC,144.513018,-37.501619
5839,3437,GISBORNE SOUTH,VIC,144.513018,-37.501619
5840,3438,NEW GISBORNE,VIC,144.602032,-37.457528
5841,3440,MACEDON,VIC,144.546151,-37.413377
5842,3441,MOUNT MACEDON,VIC,144.603892,-37.399224
5843,3442,ASHBOURNE,VIC,144.548846,-37.330661
5844,3442,CADELLO,VIC,144.548846,-37.330661
5845,3442,CARLSRUHE,VIC,144.548846,-37.330661
5846,3442,COBAW,VIC,144.548846,-37.330661
5847,3442,HANGING ROCK,VIC,144.548846,-37.330661
5848,3442,HESKET,VIC,144.548846,-37.330661
5849,3442,NEWHAM,VIC,144.548846,-37.330661
5850,3442,ROCHFORD,VIC,144.548846,-37.330661
5851,3442,WOODEND,VIC,144.548846,-37.330661
5852,3442,WOODEND NORTH,VIC,144.548846,-37.330661
5853,3444,BARFOLD,VIC,144.544716,-37.171788
5854,3444,BAYNTON,VIC,144.544716,-37.171788
5855,3444,BAYNTON EAST,VIC,144.544716,-37.171788
5856,3444,EDGECOMBE,VIC,144.544716,-37.171788
5857,3444,GLENHOPE,VIC,144.544716,-37.171788
5858,3444,GREENHILL,VIC,144.544716,-37.171788
5859,3444,KYNETON,VIC,144.544716,-37.171788
5860,3444,KYNETON SOUTH,VIC,144.544716,-37.171788
5861,3444,LANGLEY,VIC,144.544716,-37.171788
5862,3444,LAURISTON,VIC,144.544716,-37.171788
5863,3444,LYAL,VIC,144.544716,-37.171788
5864,3444,METCALFE EAST,VIC,144.544716,-37.171788
5865,3444,MIA MIA,VIC,144.544716,-37.171788
5866,3444,MYRTLE CREEK,VIC,144.544716,-37.171788
7844,3444,PASTORIA,VIC,144.544716,-37.171788
7845,3444,PASTORIA EAST,VIC,144.544716,-37.171788
7846,3444,PIPERS CREEK,VIC,144.544716,-37.171788
7847,3444,REDESDALE,VIC,144.544716,-37.171788
7848,3444,SIDONIA,VIC,144.544716,-37.171788
7849,3444,SPRING HILL,VIC,144.544716,-37.171788
7850,3444,TYLDEN,VIC,144.544716,-37.171788
7851,3444,TYLDEN SOUTH,VIC,144.544716,-37.171788
7852,3446,DRUMMOND NORTH,VIC,144.374338,-37.184831
7853,3446,MALMSBURY,VIC,144.374338,-37.184831
7854,3447,TARADALE,VIC,144.322487,-37.157744
7855,3448,ELPHINSTONE,VIC,144.387629,-37.075364
7856,3448,METCALFE,VIC,144.387629,-37.075364
7857,3448,SUTTON GRANGE,VIC,144.387629,-37.075364
7858,3450,CASTLEMAINE,VIC,144.214903,-37.061635
7859,3450,MOONLIGHT FLAT,VIC,144.214903,-37.061635
7860,3451,BARKERS CREEK,VIC,144.21419,-37.125338
7861,3451,CAMPBELLS CREEK,VIC,144.21419,-37.125338
7862,3451,CHEWTON,VIC,144.21419,-37.125338
7863,3451,CHEWTON BUSHLANDS,VIC,144.21419,-37.125338
7864,3451,FARADAY,VIC,144.21419,-37.125338
7865,3451,FRYERSTOWN,VIC,144.21419,-37.125338
7866,3451,GLENLUCE,VIC,144.21419,-37.125338
7867,3451,GOLDEN POINT,VIC,144.21419,-37.125338
7868,3451,GOWER,VIC,144.21419,-37.125338
7869,3451,GUILDFORD,VIC,144.21419,-37.125338
7870,3451,IRISHTOWN,VIC,144.21419,-37.125338
7871,3451,MCKENZIE HILL,VIC,144.21419,-37.125338
7872,3451,MUCKLEFORD,VIC,144.21419,-37.125338
7873,3451,TARILTA,VIC,144.21419,-37.125338
7874,3451,VAUGHAN,VIC,144.21419,-37.125338
7875,3451,WOODBROOK,VIC,144.21419,-37.125338
7876,3451,YAPEEN,VIC,144.21419,-37.125338
7877,3453,HARCOURT,VIC,144.281488,-36.950365
7878,3453,HARCOURT NORTH,VIC,144.281488,-36.950365
7879,3453,RAVENSWOOD,VIC,144.281488,-36.950365
7880,3453,RAVENSWOOD SOUTH,VIC,144.281488,-36.950365
7881,3458,BARRYS REEF,VIC,144.33471,-37.424116
7882,3458,BLACKWOOD,VIC,144.33471,-37.424116
7883,3458,FERN HILL,VIC,144.33471,-37.424116
7884,3458,LERDERDERG,VIC,144.33471,-37.424116
7885,3458,LITTLE HAMPTON,VIC,144.33471,-37.424116
7886,3458,NEWBURY,VIC,144.33471,-37.424116
7887,3458,NORTH BLACKWOOD,VIC,144.33471,-37.424116
7888,3458,TRENTHAM,VIC,144.33471,-37.424116
7889,3458,TRENTHAM EAST,VIC,144.33471,-37.424116
7890,3460,BASALT,VIC,144.144216,-37.351704
7891,3460,DAYLESFORD,VIC,144.144216,-37.351704
7892,3461,BULLARTO,VIC,144.170995,-37.287848
7893,3461,BULLARTO SOUTH,VIC,144.170995,-37.287848
7894,3461,CLYDESDALE,VIC,144.170995,-37.287848
7895,3461,COOMOORA,VIC,144.170995,-37.287848
7896,3461,DENVER,VIC,144.170995,-37.287848
7897,3461,DRUMMOND,VIC,144.170995,-37.287848
7898,3461,DRY DIGGINGS,VIC,144.170995,-37.287848
7899,3461,EGANSTOWN,VIC,144.170995,-37.287848
7900,3461,ELEVATED PLAINS,VIC,144.170995,-37.287848
7901,3461,FRANKLINFORD,VIC,144.170995,-37.287848
7902,3461,GLENLYON,VIC,144.170995,-37.287848
7903,3461,HEPBURN,VIC,144.170995,-37.287848
7904,3461,HEPBURN SPRINGS,VIC,144.170995,-37.287848
7905,3461,KORWEINGUBOORA,VIC,144.170995,-37.287848
7906,3461,LEONARDS HILL,VIC,144.170995,-37.287848
7907,3461,LYONVILLE,VIC,144.170995,-37.287848
7908,3461,MOUNT FRANKLIN,VIC,144.170995,-37.287848
7909,3461,MUSK,VIC,144.170995,-37.287848
7910,3461,MUSK VALE,VIC,144.170995,-37.287848
7911,3461,PORCUPINE RIDGE,VIC,144.170995,-37.287848
7912,3461,SAILORS FALLS,VIC,144.170995,-37.287848
7913,3461,SAILORS HILL,VIC,144.170995,-37.287848
7914,3461,SHEPHERDS FLAT,VIC,144.170995,-37.287848
7915,3461,SPARGO CREEK,VIC,144.170995,-37.287848
7916,3461,STRANGWAYS,VIC,144.170995,-37.287848
7917,3461,WHEATSHEAF,VIC,144.170995,-37.287848
7918,3461,YANDOIT,VIC,144.170995,-37.287848
7919,3461,YANDOIT HILLS,VIC,144.170995,-37.287848
7920,3462,GREEN GULLY,VIC,144.053611,-37.083561
7921,3462,JOYCES CREEK,VIC,144.053611,-37.083561
7922,3462,MUCKLEFORD SOUTH,VIC,144.053611,-37.083561
7923,3462,NEWSTEAD,VIC,144.053611,-37.083561
7924,3462,SANDON,VIC,144.053611,-37.083561
7925,3462,WELSHMANS REEF,VIC,144.053611,-37.083561
7926,3463,BARINGHUP,VIC,144.05651,-36.957983
7927,3463,BARINGHUP WEST,VIC,144.05651,-36.957983
7928,3463,BRADFORD,VIC,144.05651,-36.957983
7929,3463,EASTVILLE,VIC,144.05651,-36.957983
20861,3463,GOWER,VIC,144.0988962,-37.02851213
7930,3463,LAANECOORIE,VIC,144.05651,-36.957983
7931,3463,MALDON,VIC,144.05651,-36.957983
7932,3463,NEEREMAN,VIC,144.05651,-36.957983
7933,3463,NUGGETTY,VIC,144.05651,-36.957983
7934,3463,PERKINS REEF,VIC,144.05651,-36.957983
7935,3463,PORCUPINE FLAT,VIC,144.05651,-36.957983
7936,3463,SHELBOURNE,VIC,144.05651,-36.957983
7937,3463,TARRENGOWER,VIC,144.05651,-36.957983
7938,3463,WALMER,VIC,144.05651,-36.957983
7939,3463,WOODSTOCK WEST,VIC,144.05651,-36.957983
7940,3464,CARISBROOK,VIC,143.841414,-37.019811
7941,3465,ADELAIDE LEAD,VIC,143.611335,-37.021478
7942,3465,ALMA,VIC,143.611335,-37.021478
7943,3465,BOWENVALE,VIC,143.611335,-37.021478
7944,3465,BUNG BONG,VIC,143.611335,-37.021478
7945,3465,COTSWOLD,VIC,143.611335,-37.021478
7946,3465,CRAIGIE,VIC,143.611335,-37.021478
7947,3465,DAISY HILL,VIC,143.611335,-37.021478
7948,3465,FLAGSTAFF,VIC,143.611335,-37.021478
7949,3465,GOLDEN POINT,VIC,143.611335,-37.021478
7950,3465,HAVELOCK,VIC,143.611335,-37.021478
7951,3465,HOMEBUSH,VIC,143.611335,-37.021478
7952,3465,MAJORCA,VIC,143.611335,-37.021478
7953,3465,MARYBOROUGH,VIC,143.611335,-37.021478
7954,3465,MOOLORT,VIC,143.611335,-37.021478
7955,3465,MOONLIGHT FLAT,VIC,143.611335,-37.021478
7956,3465,NATTE YALLOCK,VIC,143.611335,-37.021478
7957,3465,RATHSCAR,VIC,143.611335,-37.021478
7958,3465,RATHSCAR WEST,VIC,143.611335,-37.021478
7959,3465,RODBOROUGH,VIC,143.611335,-37.021478
7960,3465,SIMSON,VIC,143.611335,-37.021478
7961,3465,TIMOR,VIC,143.611335,-37.021478
7962,3465,TIMOR WEST,VIC,143.611335,-37.021478
7963,3465,WAREEK,VIC,143.611335,-37.021478
7964,3467,AVOCA,VIC,143.412675,-37.105993
7965,3467,MOYREISK,VIC,143.412675,-37.105993
7966,3468,AMPHITHEATRE,VIC,143.379493,-37.261481
7967,3468,MOUNT LONARCH,VIC,143.379493,-37.261481
7968,3469,ELMHURST,VIC,143.280627,-37.172964
7969,3469,GLENLOFTY,VIC,143.280627,-37.172964
7970,3469,GLENLOGIE,VIC,143.280627,-37.172964
7971,3469,GLENPATRICK,VIC,143.280627,-37.172964
7972,3469,NOWHERE CREEK,VIC,143.280627,-37.172964
7973,3472,BET BET,VIC,143.657638,-36.864952
7974,3472,BETLEY,VIC,143.657638,-36.864952
7975,3472,BROMLEY,VIC,143.657638,-36.864952
7976,3472,DUNLUCE,VIC,143.657638,-36.864952
7977,3472,DUNOLLY,VIC,143.657638,-36.864952
7978,3472,EDDINGTON,VIC,143.657638,-36.864952
7979,3472,GOLDSBOROUGH,VIC,143.657638,-36.864952
7980,3472,INKERMAN,VIC,143.657638,-36.864952
7981,3472,MCINTYRE,VIC,143.657638,-36.864952
7982,3472,MOLIAGUL,VIC,143.657638,-36.864952
7983,3472,MOUNT HOOGHLY,VIC,143.657638,-36.864952
7702,3475,ARCHDALE,VIC,143.51213,-36.70633
7703,3475,ARCHDALE JUNCTION,VIC,143.51213,-36.70633
7704,3475,BEALIBA,VIC,143.51213,-36.70633
7705,3475,BURKES FLAT,VIC,143.51213,-36.70633
7706,3475,COCHRANES CREEK,VIC,143.51213,-36.70633
7707,3475,EMU,VIC,143.51213,-36.70633
7708,3475,LOGAN,VIC,143.51213,-36.70633
7,3477,AVON PLAINS,VIC,143.230699,-36.688551
8,3477,BEAZLEYS BRIDGE,VIC,143.230699,-36.688551
9,3477,CARAPOOEE,VIC,143.230699,-36.688551
10,3477,CARAPOOEE WEST,VIC,143.230699,-36.688551
11,3477,COONOOER BRIDGE,VIC,143.230699,-36.688551
12,3477,COONOOER WEST,VIC,143.230699,-36.688551
13,3477,DALYENONG,VIC,143.4180029,-36.8061787
14,3477,GOOROC,VIC,143.230699,-36.688551
15,3477,GOWAR EAST,VIC,143.230699,-36.688551
16,3477,GRAYS BRIDGE,VIC,142.8997503,-36.61840529
17,3477,GRE GRE,VIC,143.230699,-36.688551
18,3477,GRE GRE NORTH,VIC,143.230699,-36.688551
19,3477,GRE GRE SOUTH,VIC,143.230699,-36.688551
20,3477,KOOREH,VIC,143.230699,-36.688551
21,3477,MARNOO EAST,VIC,142.9563966,-36.65690656
22,3477,MOOLERR,VIC,143.230699,-36.688551
23,3477,MOYREISK,VIC,143.412675,-37.105993
24,3477,PARADISE,VIC,142.7154,-36.988914
25,3477,REDBANK,VIC,143.230699,-36.688551
26,3477,ROSTRON,VIC,142.7154,-36.988914
27,3477,SLATY CREEK,VIC,143.230699,-36.688551
28,3477,ST ARNAUD EAST,VIC,143.230699,-36.688551
29,3477,ST ARNAUD NORTH,VIC,143.230699,-36.688551
30,3477,STUART MILL,VIC,143.230699,-36.688551
31,3477,SUTHERLAND,VIC,143.230699,-36.688551
32,3477,SWANWATER,VIC,143.230699,-36.688551
33,3477,TOTTINGTON,VIC,143.230699,-36.688551
34,3477,TRAYNORS LAGOON,VIC,143.230699,-36.688551
35,3477,WINJALLOK,VIC,142.771159,-37.0666
36,3477,YORK PLAINS,VIC,142.9166939,-36.58743626
7709,3478,AVON PLAINS,VIC,143.230699,-36.688551
7710,3478,BEAZLEYS BRIDGE,VIC,143.230699,-36.688551
7711,3478,BERRIMAL WEST,VIC,143.230699,-36.688551
7712,3478,CARAPOOEE,VIC,143.230699,-36.688551
7713,3478,CARAPOOEE WEST,VIC,143.230699,-36.688551
7714,3478,COONOOER BRIDGE,VIC,143.230699,-36.688551
7715,3478,COONOOER WEST,VIC,143.230699,-36.688551
7716,3478,DARKBONEE,VIC,143.230699,-36.688551
7717,3478,DOOBOOBETIC,VIC,143.230699,-36.688551
7718,3478,ELBERTON,VIC,143.230699,-36.688551
7719,3478,GOOROC,VIC,143.230699,-36.688551
7720,3478,GOWAR EAST,VIC,143.230699,-36.688551
7721,3478,GRE GRE,VIC,143.230699,-36.688551
7722,3478,GRE GRE NORTH,VIC,143.230699,-36.688551
7723,3478,GRE GRE SOUTH,VIC,143.230699,-36.688551
7724,3478,KOOREH,VIC,143.230699,-36.688551
7725,3478,MEDLYN,VIC,143.230699,-36.688551
7726,3478,MITCHELLS HILL,VIC,143.230699,-36.688551
7727,3478,MOOLERR,VIC,143.230699,-36.688551
7728,3478,MOONAMBEL,VIC,143.230699,-36.688551
7729,3478,PERCYDALE,VIC,143.230699,-36.688551
7730,3478,REDBANK,VIC,143.230699,-36.688551
7731,3478,SLATY CREEK,VIC,143.230699,-36.688551
7732,3478,ST ARNAUD,VIC,143.230699,-36.688551
7733,3478,ST ARNAUD EAST,VIC,143.230699,-36.688551
7734,3478,ST ARNAUD NORTH,VIC,143.230699,-36.688551
7735,3478,STUART MILL,VIC,143.230699,-36.688551
7736,3478,SUTHERLAND,VIC,143.230699,-36.688551
7737,3478,SWANWATER,VIC,143.230699,-36.688551
7738,3478,TANWOOD,VIC,143.230699,-36.688551
7739,3478,TOTTINGTON,VIC,143.230699,-36.688551
7740,3478,TRAYNORS LAGOON,VIC,143.230699,-36.688551
7741,3478,TULKARA,VIC,143.230699,-36.688551
7742,3478,WARRENMANG,VIC,143.230699,-36.688551
7743,3478,YAWONG HILLS,VIC,143.230699,-36.688551
7744,3480,AREEGRA,VIC,142.968057,-36.31227
7745,3480,BANYENONG,VIC,142.968057,-36.31227
7746,3480,BOOLITE,VIC,142.968057,-36.31227
7747,3480,CARRON,VIC,142.968057,-36.31227
7748,3480,COPE COPE,VIC,142.968057,-36.31227
7749,3480,CORACK,VIC,142.968057,-36.31227
7750,3480,CORACK EAST,VIC,142.968057,-36.31227
7751,3480,DONALD,VIC,142.968057,-36.31227
20862,3480,GIL GIL,VIC,143.0409276,-36.32166578
